"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","574081","0.0-0.0","SS1691766641827","","","","","","","","","","","","","",""
"","survey-text","1","588801","0.0-1.0","SS1691766641827","14699","{""Age"":""316"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","596682","0.0-2.0","SS1691766641827","7876","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","599151","0.0-3.0","SS1691766641827","2469","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","674758","0.0-4.0","SS1691766641827","75604.00000000012","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","694689","0.0-5.0","SS1691766641827","19923","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","700010","0.0-6.0","SS1691766641827","5319","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","714880","0.0-7.0","SS1691766641827","14865.999999999884","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","715374","0.0-8.0","SS1691766641827","494","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","773520","0.0-9.0","SS1691766641827","58139","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","778201","0.0-10.0","SS1691766641827","4678","","","","[{""page_index"":0,""viewing_time"":4677}]","","","","","","","","",""
"","video-keyboard-response","11","796692","0.0-11.0","SS1691766641827","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","801459","0.0-12.0","SS1691766641827","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","906835","0.0-13.0","SS1691766641827","null","","[""stimuli/images/unity_stims/fam9/identity/animate_02_9fam_identity_new.mp4""]","null","","trial","12","1","stimuli/images/unity_stims/fam9/identity/animate_02_9fam_identity_new.mp4","identity","2","9","",""
"","html-keyboard-response","14","907409","0.0-14.0","SS1691766641827","572","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","912285","0.0-15.0","SS1691766641827","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","1005156","0.0-16.0","SS1691766641827","92855","","[""stimuli/images/unity_stims/fam9/pose/animate_05_9fam_pose_new.mp4""]","32","","trial","12","2","stimuli/images/unity_stims/fam9/pose/animate_05_9fam_pose_new.mp4","pose","5","9","",""
"","html-keyboard-response","17","1006492","0.0-17.0","SS1691766641827","1335","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","1011314","0.0-18.0","SS1691766641827","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","1068027","0.0-19.0","SS1691766641827","56707","","[""stimuli/images/unity_stims/fam8/background/animate_03_8fam_background_new.mp4""]","32","","trial","12","3","stimuli/images/unity_stims/fam8/background/animate_03_8fam_background_new.mp4","background","3","8","",""
"","html-keyboard-response","20","1068562","0.0-20.0","SS1691766641827","534","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","1073362","0.0-21.0","SS1691766641827","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","1152142","0.0-22.0","SS1691766641827","78772.00000000023","","[""stimuli/images/unity_stims/fam8/number/animate_01_8fam_number_new.mp4""]","32","","trial","12","4","stimuli/images/unity_stims/fam8/number/animate_01_8fam_number_new.mp4","number","1","8","",""
"","video-keyboard-response","23","1171237","0.0-23.0","SS1691766641827","19056.000000000233","","[""stimuli/images/calibration_end.mp4""]","32","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","1191250","0.0-24.0","SS1691766641827","20012","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","1244876","0.0-25.0","SS1691766641827","53612","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your childâ€™s data to help us communicate our research with the general public. Your childâ€™s data will never be used for commercial purposes. <br></h1>""}","0"
