"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","7869","0.0-0.0","SS1692986461262","","","","","","","","","","","","","",""
"","survey-text","1","154069","0.0-1.0","SS1692986461262","146103","{""Age"":""275"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","166242","0.0-2.0","SS1692986461262","12134","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","169690","0.0-3.0","SS1692986461262","3444","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","348615","0.0-4.0","SS1692986461262","178915","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","369823","0.0-5.0","SS1692986461262","21200.99999999994","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","380727","0.0-6.0","SS1692986461262","10900","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","388884","0.0-7.0","SS1692986461262","8155","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","399079","0.0-8.0","SS1692986461262","10194","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","447840","0.0-9.0","SS1692986461262","48758","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","448856","0.0-10.0","SS1692986461262","1005","","","","[{""page_index"":0,""viewing_time"":1005}]","","","","","","","","",""
"","video-keyboard-response","11","468075","0.0-11.0","SS1692986461262","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","473012","0.0-12.0","SS1692986461262","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","549159","0.0-13.0","SS1692986461262","76126","","[""stimuli/images/unity_stims/fam8/identity/animate_02_8fam_identity_new.mp4""]","32","","trial","43","1","stimuli/images/unity_stims/fam8/identity/animate_02_8fam_identity_new.mp4","identity","2","8","",""
"","html-keyboard-response","14","549909","0.0-14.0","SS1692986461262","747","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","554855","0.0-15.0","SS1692986461262","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","630957","0.0-16.0","SS1692986461262","76095","","[""stimuli/images/unity_stims/fam9/background/animate_03_9fam_background_new.mp4""]","32","","trial","43","2","stimuli/images/unity_stims/fam9/background/animate_03_9fam_background_new.mp4","background","3","9","",""
"","html-keyboard-response","17","631519","0.0-17.0","SS1692986461262","561","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","636394","0.0-18.0","SS1692986461262","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","717861","0.0-19.0","SS1692986461262","81454","","[""stimuli/images/unity_stims/fam9/pose/animate_05_9fam_pose_new.mp4""]","32","","trial","43","3","stimuli/images/unity_stims/fam9/pose/animate_05_9fam_pose_new.mp4","pose","5","9","",""
"","html-keyboard-response","20","718674","0.0-20.0","SS1692986461262","811","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","723564","0.0-21.0","SS1692986461262","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","823842","0.0-22.0","SS1692986461262","100267","","[""stimuli/images/unity_stims/fam8/animacy/animate_06_8fam_animacy_new.mp4""]","32","","trial","43","4","stimuli/images/unity_stims/fam8/animacy/animate_06_8fam_animacy_new.mp4","animacy","6","8","",""
"","video-keyboard-response","23","847185","0.0-23.0","SS1692986461262","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","870491","0.0-24.0","SS1692986461262","23257","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","903455","0.0-25.0","SS1692986461262","32958","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share childâ€™s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
