"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1734","0.0-0.0","SS1691536659936","","","","","","","","","","","","","",""
"","survey-text","1","4919","0.0-1.0","SS1691536659936","3181.7000000476837","{""Age"":""219"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","30117","0.0-2.0","SS1691536659936","25196.60000014305","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","33486","0.0-3.0","SS1691536659936","3368.7000000476837","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","125843","0.0-4.0","SS1691536659936","92355.40000009537","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","160380","0.0-5.0","SS1691536659936","34535.799999952316","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","168461","0.0-6.0","SS1691536659936","8080.700000047684","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","206392","0.0-7.0","SS1691536659936","37930.299999952316","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","238840","0.0-8.0","SS1691536659936","32447.200000047684","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","350654","0.0-9.0","SS1691536659936","111811.89999985695","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","91","","","","","","","","","",""
"","instructions","10","470779","0.0-10.0","SS1691536659936","120124.5","","","","[{""page_index"":0,""viewing_time"":120124.20000004768}]","","","","","","","","",""
"","video-keyboard-response","11","489029","0.0-11.0","SS1691536659936","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","493694","0.0-12.0","SS1691536659936","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","557017","0.0-13.0","SS1691536659936","63321.10000014305","","[""stimuli/images/unity_stims/fam9/animacy/animate_03_9fam_animacy_new.mp4""]","39","","trial","3","1","stimuli/images/unity_stims/fam9/animacy/animate_03_9fam_animacy_new.mp4","animacy","3","9","",""
"","html-keyboard-response","14","557481","0.0-14.0","SS1691536659936","463.2000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","562128","0.0-15.0","SS1691536659936","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","631798","0.0-16.0","SS1691536659936","69668.90000009537","","[""stimuli/images/unity_stims/fam9/identity/animate_05_9fam_identity_new.mp4""]","39","","trial","3","2","stimuli/images/unity_stims/fam9/identity/animate_05_9fam_identity_new.mp4","identity","5","9","",""
"","html-keyboard-response","17","636068","0.0-17.0","SS1691536659936","4269","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","640721","0.0-18.0","SS1691536659936","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","740978","0.0-19.0","SS1691536659936","null","","[""stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4""]","null","","trial","3","3","stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4","background","4","8","",""
"","html-keyboard-response","20","742356","0.0-20.0","SS1691536659936","1376.2999999523163","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","747005","0.0-21.0","SS1691536659936","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","847244","0.0-22.0","SS1691536659936","null","","[""stimuli/images/unity_stims/fam8/number/animate_06_8fam_number_new.mp4""]","null","","trial","3","4","stimuli/images/unity_stims/fam8/number/animate_06_8fam_number_new.mp4","number","6","8","",""
"","video-keyboard-response","23","870373","0.0-23.0","SS1691536659936","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","887621","0.0-24.0","SS1691536659936","17247.099999904633","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","917808","0.0-25.0","SS1691536659936","30185.400000095367","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
