"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","3292","0.0-0.0","SS1691524099635","","","","","","","","","","","","","",""
"","survey-text","1","78700","0.0-1.0","SS1691524099635","75383.00000000001","{""Age"":""225"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","87837","0.0-2.0","SS1691524099635","9131","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","89918","0.0-3.0","SS1691524099635","2080","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","148997","0.0-4.0","SS1691524099635","59076","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","169830","0.0-5.0","SS1691524099635","20831","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","177482","0.0-6.0","SS1691524099635","7651","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","190432","0.0-7.0","SS1691524099635","12940","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","202119","0.0-8.0","SS1691524099635","11678","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","217452","0.0-9.0","SS1691524099635","15329.99999999997","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","244041","0.0-10.0","SS1691524099635","26582","","","","[{""page_index"":0,""viewing_time"":26581.00000000003}]","","","","","","","","",""
"","video-keyboard-response","11","262846","0.0-11.0","SS1691524099635","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","267648","0.0-12.0","SS1691524099635","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","368006","0.0-13.0","SS1691524099635","null","","[""stimuli/images/unity_stims/fam8/animacy/animate_01_8fam_animacy_new.mp4""]","null","","trial","2","1","stimuli/images/unity_stims/fam8/animacy/animate_01_8fam_animacy_new.mp4","animacy","1","8","",""
"","html-keyboard-response","14","373035","0.0-14.0","SS1691524099635","5026.000000000058","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","377925","0.0-15.0","SS1691524099635","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","483304","0.0-16.0","SS1691524099635","null","","[""stimuli/images/unity_stims/fam9/identity/animate_05_9fam_identity_new.mp4""]","null","","trial","2","2","stimuli/images/unity_stims/fam9/identity/animate_05_9fam_identity_new.mp4","identity","5","9","",""
"","html-keyboard-response","17","485277","0.0-17.0","SS1691524099635","1969","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","490141","0.0-18.0","SS1691524099635","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","574706","0.0-19.0","SS1691524099635","84557","","[""stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4""]","32","","trial","2","3","stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4","pose","2","8","",""
"","html-keyboard-response","20","575334","0.0-20.0","SS1691524099635","627","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","580159","0.0-21.0","SS1691524099635","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","641062","0.0-22.0","SS1691524099635","60885.99999999988","","[""stimuli/images/unity_stims/fam9/background/animate_03_9fam_background_new.mp4""]","32","","trial","2","4","stimuli/images/unity_stims/fam9/background/animate_03_9fam_background_new.mp4","background","3","9","",""
"","video-keyboard-response","23","664396","0.0-23.0","SS1691524099635","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","677362","0.0-24.0","SS1691524099635","12962","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","718242","0.0-25.0","SS1691524099635","40851.00000000012","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share childâ€™s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
