"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","2122","0.0-0.0","SS1692982711570","","","","","","","","","","","","","",""
"","survey-text","1","411586","0.0-1.0","SS1692982711570","409370","{""Age"":""290"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","443022","0.0-2.0","SS1692982711570","31281.99999999994","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","445744","0.0-3.0","SS1692982711570","2708","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","565655","0.0-4.0","SS1692982711570","119907","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","584258","0.0-5.0","SS1692982711570","18599","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","593911","0.0-6.0","SS1692982711570","9651","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","623149","0.0-7.0","SS1692982711570","29237","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","661304","0.0-8.0","SS1692982711570","38150","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","914547","0.0-9.0","SS1692982711570","253230","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","918686","0.0-10.0","SS1692982711570","4124","","","","[{""page_index"":0,""viewing_time"":4123}]","","","","","","","","",""
"","video-keyboard-response","11","938499","0.0-11.0","SS1692982711570","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","943539","0.0-12.0","SS1692982711570","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","1025953","0.0-13.0","SS1692982711570","82398","","[""stimuli/images/unity_stims/fam9/number/animate_03_9fam_number_new.mp4""]","32","","trial","41","1","stimuli/images/unity_stims/fam9/number/animate_03_9fam_number_new.mp4","number","3","9","",""
"","html-keyboard-response","14","1026715","0.0-14.0","SS1692982711570","753.9999999998836","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","1031655","0.0-15.0","SS1692982711570","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","1134512","0.0-16.0","SS1692982711570","102842","","[""stimuli/images/unity_stims/fam9/identity/animate_06_9fam_identity_new.mp4""]","32","","trial","41","2","stimuli/images/unity_stims/fam9/identity/animate_06_9fam_identity_new.mp4","identity","6","9","",""
"","html-keyboard-response","17","1135874","0.0-17.0","SS1692982711570","1357","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","1140786","0.0-18.0","SS1692982711570","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","1224925","0.0-19.0","SS1692982711570","84068.99999999977","","[""stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4""]","32","","trial","41","3","stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4","background","4","8","",""
"","html-keyboard-response","20","1225599","0.0-20.0","SS1692982711570","669.0000000002328","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","1230517","0.0-21.0","SS1692982711570","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","1297158","0.0-22.0","SS1692982711570","66627","","[""stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4""]","32","","trial","41","4","stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4","pose","2","8","",""
"","video-keyboard-response","23","1320528","0.0-23.0","SS1692982711570","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","1337487","0.0-24.0","SS1692982711570","16940","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","1409878","0.0-25.0","SS1692982711570","72369","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share childâ€™s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
