"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1869","0.0-0.0","SS1692824504544","","","","","","","","","","","","","",""
"","survey-text","1","8827","0.0-1.0","SS1692824504544","6955.800000190735","{""Age"":""221"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","16409","0.0-2.0","SS1692824504544","7580.200000286102","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","19966","0.0-3.0","SS1692824504544","3556.300000190735","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","109502","0.0-4.0","SS1692824504544","89535.5","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","129632","0.0-5.0","SS1692824504544","20129.199999809265","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","137960","0.0-6.0","SS1692824504544","8327.199999809265","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","149522","0.0-7.0","SS1692824504544","11561.300000190735","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","150041","0.0-8.0","SS1692824504544","519","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","278474","0.0-9.0","SS1692824504544","128432.90000009537","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","279420","0.0-10.0","SS1692824504544","945.4000000953674","","","","[{""page_index"":0,""viewing_time"":945.0999999046326}]","","","","","","","","",""
"","video-keyboard-response","11","297687","0.0-11.0","SS1692824504544","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","302345","0.0-12.0","SS1692824504544","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","361240","0.0-13.0","SS1692824504544","58894.199999809265","","[""stimuli/images/unity_stims/fam8/pose/animate_04_8fam_pose_new.mp4""]","39","","trial","33","1","stimuli/images/unity_stims/fam8/pose/animate_04_8fam_pose_new.mp4","pose","4","8","",""
"","html-keyboard-response","14","378997","0.0-14.0","SS1692824504544","17756.199999809265","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","383696","0.0-15.0","SS1692824504544","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","449837","0.0-16.0","SS1692824504544","66139.7000002861","","[""stimuli/images/unity_stims/fam9/number/animate_06_9fam_number_new.mp4""]","39","","trial","33","2","stimuli/images/unity_stims/fam9/number/animate_06_9fam_number_new.mp4","number","6","9","",""
"","html-keyboard-response","17","450465","0.0-17.0","SS1692824504544","627.2000002861023","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","455120","0.0-18.0","SS1692824504544","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","510562","0.0-19.0","SS1692824504544","55440.699999809265","","[""stimuli/images/unity_stims/fam8/animacy/animate_02_8fam_animacy_new.mp4""]","39","","trial","33","3","stimuli/images/unity_stims/fam8/animacy/animate_02_8fam_animacy_new.mp4","animacy","2","8","",""
"","html-keyboard-response","20","511696","0.0-20.0","SS1692824504544","1133.0999999046326","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","516366","0.0-21.0","SS1692824504544","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","574543","0.0-22.0","SS1692824504544","58175.199999809265","","[""stimuli/images/unity_stims/fam9/background/animate_05_9fam_background_new.mp4""]","39","","trial","33","4","stimuli/images/unity_stims/fam9/background/animate_05_9fam_background_new.mp4","background","5","9","",""
"","video-keyboard-response","23","597673","0.0-23.0","SS1692824504544","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","612040","0.0-24.0","SS1692824504544","14366","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","632900","0.0-25.0","SS1692824504544","20858.900000095367","","","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
