"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","915357","0.0-0.0","SS1692881295311","","","","","","","","","","","","","",""
"","survey-text","1","963243","0.0-1.0","SS1692881295311","47866.799999952316","{""Age"":""211"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","975221","0.0-2.0","SS1692881295311","11976.100000143051","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","977484","0.0-3.0","SS1692881295311","2261.4000000953674","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","1083144","0.0-4.0","SS1692881295311","105658.69999980927","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","1104022","0.0-5.0","SS1692881295311","20876.299999952316","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","1113238","0.0-6.0","SS1692881295311","9215.399999856949","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","1123722","0.0-7.0","SS1692881295311","10483.200000047684","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","1135216","0.0-8.0","SS1692881295311","11494.599999904633","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","1153392","0.0-9.0","SS1692881295311","18175","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","1216107","0.0-10.0","SS1692881295311","62713.700000047684","","","","[{""page_index"":0,""viewing_time"":62712.90000009537}]","","","","","","","","",""
"","video-keyboard-response","11","1234342","0.0-11.0","SS1692881295311","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","1238973","0.0-12.0","SS1692881295311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","1339160","0.0-13.0","SS1692881295311","null","","[""stimuli/images/unity_stims/fam8/animacy/animate_02_8fam_animacy_new.mp4""]","null","","trial","35","1","stimuli/images/unity_stims/fam8/animacy/animate_02_8fam_animacy_new.mp4","animacy","2","8","",""
"","html-keyboard-response","14","1342205","0.0-14.0","SS1692881295311","3044.7999999523163","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","1346849","0.0-15.0","SS1692881295311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","1426864","0.0-16.0","SS1692881295311","80012.69999980927","","[""stimuli/images/unity_stims/fam9/identity/animate_06_9fam_identity_new.mp4""]","39","","trial","35","2","stimuli/images/unity_stims/fam9/identity/animate_06_9fam_identity_new.mp4","identity","6","9","",""
"","html-keyboard-response","17","1427865","0.0-17.0","SS1692881295311","1000","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","1432513","0.0-18.0","SS1692881295311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","1502379","0.0-19.0","SS1692881295311","69862.70000004768","","[""stimuli/images/unity_stims/fam8/pose/animate_04_8fam_pose_new.mp4""]","39","","trial","35","3","stimuli/images/unity_stims/fam8/pose/animate_04_8fam_pose_new.mp4","pose","4","8","",""
"","html-keyboard-response","20","1503416","0.0-20.0","SS1692881295311","1036.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","1508046","0.0-21.0","SS1692881295311","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","1571009","0.0-22.0","SS1692881295311","62961.59999990463","","[""stimuli/images/unity_stims/fam9/background/animate_03_9fam_background_new.mp4""]","39","","trial","35","4","stimuli/images/unity_stims/fam9/background/animate_03_9fam_background_new.mp4","background","3","9","",""
"","video-keyboard-response","23","1594180","0.0-23.0","SS1692881295311","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","1609691","0.0-24.0","SS1692881295311","15509.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","1659209","0.0-25.0","SS1692881295311","49515.200000047684","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
