"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","6292","0.0-0.0","SS1691883181957","","","","","","","","","","","","","",""
"","survey-text","1","15458","0.0-1.0","SS1691883181957","9162.5","{""Age"":""282"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","22827","0.0-2.0","SS1691883181957","7367.799999952316","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","25322","0.0-3.0","SS1691883181957","2494.5","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","85696","0.0-4.0","SS1691883181957","60373.60000014305","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","115357","0.0-5.0","SS1691883181957","29660.60000014305","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","121302","0.0-6.0","SS1691883181957","5945.300000190735","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","135289","0.0-7.0","SS1691883181957","13986.299999952316","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","150596","0.0-8.0","SS1691883181957","15306.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","246707","0.0-9.0","SS1691883181957","96111.60000014305","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","247733","0.0-10.0","SS1691883181957","1025.5999999046326","","","","[{""page_index"":0,""viewing_time"":1025.3999998569489}]","","","","","","","","",""
"","video-keyboard-response","11","265984","0.0-11.0","SS1691883181957","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","270649","0.0-12.0","SS1691883181957","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","332504","0.0-13.0","SS1691883181957","61853.699999809265","","[""stimuli/images/unity_stims/fam8/number/animate_02_8fam_number_new.mp4""]","39","","trial","15","1","stimuli/images/unity_stims/fam8/number/animate_02_8fam_number_new.mp4","number","2","8","",""
"","html-keyboard-response","14","332910","0.0-14.0","SS1691883181957","406","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","337569","0.0-15.0","SS1691883181957","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","401766","0.0-16.0","SS1691883181957","64195.90000009537","","[""stimuli/images/unity_stims/fam9/background/animate_05_9fam_background_new.mp4""]","39","","trial","15","2","stimuli/images/unity_stims/fam9/background/animate_05_9fam_background_new.mp4","background","5","9","",""
"","html-keyboard-response","17","402471","0.0-17.0","SS1691883181957","704","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","407114","0.0-18.0","SS1691883181957","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","477972","0.0-19.0","SS1691883181957","70857.40000009537","","[""stimuli/images/unity_stims/fam9/animacy/animate_03_9fam_animacy_new.mp4""]","39","","trial","15","3","stimuli/images/unity_stims/fam9/animacy/animate_03_9fam_animacy_new.mp4","animacy","3","9","",""
"","html-keyboard-response","20","483602","0.0-20.0","SS1691883181957","5629.599999904633","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","483697","0.0-21.0","SS1691883181957","94.20000004768372","","[""stimuli/images/attngetter_quiet.mp4""]","39","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","544704","0.0-22.0","SS1691883181957","61006.299999952316","","[""stimuli/images/unity_stims/fam8/pose/animate_01_8fam_pose_new.mp4""]","32","","trial","15","4","stimuli/images/unity_stims/fam8/pose/animate_01_8fam_pose_new.mp4","pose","1","8","",""
"","video-keyboard-response","23","567827","0.0-23.0","SS1691883181957","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","591518","0.0-24.0","SS1691883181957","23690.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","627262","0.0-25.0","SS1691883181957","35743.700000047684","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your child’s data to help us communicate our research with the general public. Your child’s data will never be used for commercial purposes. <br></h1>""}","0"
