"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","681781","0.0-0.0","SS1691602828620","","","","","","","","","","","","","",""
"","survey-text","1","703582","0.0-1.0","SS1691602828620","21783.999999999884","{""Age"":""280"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","728120","0.0-2.0","SS1691602828620","24534.000000000116","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","731461","0.0-3.0","SS1691602828620","3339.0000000001164","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","826549","0.0-4.0","SS1691602828620","95072","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","850306","0.0-5.0","SS1691602828620","23756","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","1005730","0.0-6.0","SS1691602828620","155419","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","1019652","0.0-7.0","SS1691602828620","13919.999999999884","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","1104447","0.0-8.0","SS1691602828620","84793","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","1168658","0.0-9.0","SS1691602828620","64207","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","1208441","0.0-10.0","SS1691602828620","39781","","","","[{""page_index"":0,""viewing_time"":39781}]","","","","","","","","",""
"","video-keyboard-response","11","1226818","0.0-11.0","SS1691602828620","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","1231608","0.0-12.0","SS1691602828620","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","1331874","0.0-13.0","SS1691602828620","null","","[""stimuli/images/unity_stims/fam8/number/animate_02_8fam_number_new.mp4""]","null","","trial","8","1","stimuli/images/unity_stims/fam8/number/animate_02_8fam_number_new.mp4","number","2","8","",""
"","html-keyboard-response","14","1332918","0.0-14.0","SS1691602828620","1042","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","1337730","0.0-15.0","SS1691602828620","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","1434235","0.0-16.0","SS1691602828620","96495.99999999977","","[""stimuli/images/unity_stims/fam9/background/animate_03_9fam_background_new.mp4""]","32","","trial","8","2","stimuli/images/unity_stims/fam9/background/animate_03_9fam_background_new.mp4","background","3","9","",""
"","html-keyboard-response","17","1434867","0.0-17.0","SS1691602828620","631.0000000002328","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","1439642","0.0-18.0","SS1691602828620","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","1505305","0.0-19.0","SS1691602828620","65657","","[""stimuli/images/unity_stims/fam8/animacy/animate_06_8fam_animacy_new.mp4""]","32","","trial","8","3","stimuli/images/unity_stims/fam8/animacy/animate_06_8fam_animacy_new.mp4","animacy","6","8","",""
"","html-keyboard-response","20","1506005","0.0-20.0","SS1691602828620","699","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","1510766","0.0-21.0","SS1691602828620","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","1616100","0.0-22.0","SS1691602828620","null","","[""stimuli/images/unity_stims/fam9/identity/animate_05_9fam_identity_new.mp4""]","null","","trial","8","4","stimuli/images/unity_stims/fam9/identity/animate_05_9fam_identity_new.mp4","identity","5","9","",""
"","video-keyboard-response","23","1639376","0.0-23.0","SS1691602828620","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","1658195","0.0-24.0","SS1691602828620","18819.000000000233","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","1696937","0.0-25.0","SS1691602828620","38734","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share childâ€™s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
