"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1853","0.0-0.0","SS1692985614187","","","","","","","","","","","","","",""
"","survey-text","1","12400","0.0-1.0","SS1692985614187","10544.900000095367","{""Age"":""282"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","26549","0.0-2.0","SS1692985614187","14146.400000095367","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","28198","0.0-3.0","SS1692985614187","1648.2999997138977","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","110715","0.0-4.0","SS1692985614187","82516.69999980927","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","151697","0.0-5.0","SS1692985614187","40981.59999990463","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","158911","0.0-6.0","SS1692985614187","7214.099999904633","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","168841","0.0-7.0","SS1692985614187","9929.400000095367","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","182822","0.0-8.0","SS1692985614187","13980.099999904633","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","303455","0.0-9.0","SS1692985614187","120632.69999980927","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","304341","0.0-10.0","SS1692985614187","885.1999998092651","","","","[{""page_index"":0,""viewing_time"":885}]","","","","","","","","",""
"","video-keyboard-response","11","322597","0.0-11.0","SS1692985614187","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","327229","0.0-12.0","SS1692985614187","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","394495","0.0-13.0","SS1692985614187","67265.09999990463","","[""stimuli/images/unity_stims/fam9/animacy/animate_03_9fam_animacy_new.mp4""]","39","","trial","42","1","stimuli/images/unity_stims/fam9/animacy/animate_03_9fam_animacy_new.mp4","animacy","3","9","",""
"","html-keyboard-response","14","395154","0.0-14.0","SS1692985614187","658","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","399790","0.0-15.0","SS1692985614187","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","454724","0.0-16.0","SS1692985614187","54932.89999961853","","[""stimuli/images/unity_stims/fam9/background/animate_04_9fam_background_new.mp4""]","39","","trial","42","2","stimuli/images/unity_stims/fam9/background/animate_04_9fam_background_new.mp4","background","4","9","",""
"","html-keyboard-response","17","455458","0.0-17.0","SS1692985614187","733.3999996185303","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","460105","0.0-18.0","SS1692985614187","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","520797","0.0-19.0","SS1692985614187","60689.40000009537","","[""stimuli/images/unity_stims/fam8/identity/animate_02_8fam_identity_new.mp4""]","39","","trial","42","3","stimuli/images/unity_stims/fam8/identity/animate_02_8fam_identity_new.mp4","identity","2","8","",""
"","html-keyboard-response","20","521382","0.0-20.0","SS1692985614187","584.8000001907349","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","526011","0.0-21.0","SS1692985614187","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","589562","0.0-22.0","SS1692985614187","63549.90000009537","","[""stimuli/images/unity_stims/fam8/number/animate_06_8fam_number_new.mp4""]","39","","trial","42","4","stimuli/images/unity_stims/fam8/number/animate_06_8fam_number_new.mp4","number","6","8","",""
"","video-keyboard-response","23","612693","0.0-23.0","SS1692985614187","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","636802","0.0-24.0","SS1692985614187","24108.400000095367","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","666778","0.0-25.0","SS1692985614187","29974.5","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your child’s data to help us communicate our research with the general public. Your child’s data will never be used for commercial purposes. <br></h1>""}","0"
