"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","2199","0.0-0.0","SS1692218838321","","","","","","","","","","","","","",""
"","survey-text","1","8246","0.0-1.0","SS1692218838321","6044.200000047684","{""Age"":""310"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","25148","0.0-2.0","SS1692218838321","16901","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","28275","0.0-3.0","SS1692218838321","3125.7999999523163","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","97302","0.0-4.0","SS1692218838321","69025.59999990463","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","132486","0.0-5.0","SS1692218838321","35183.700000047684","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","141910","0.0-6.0","SS1692218838321","9423.199999809265","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","152893","0.0-7.0","SS1692218838321","10982.100000143051","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","170320","0.0-8.0","SS1692218838321","17425.800000190735","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","247043","0.0-9.0","SS1692218838321","76721.69999980927","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","247565","0.0-10.0","SS1692218838321","522.2000000476837","","","","[{""page_index"":0,""viewing_time"":522}]","","","","","","","","",""
"","video-keyboard-response","11","265818","0.0-11.0","SS1692218838321","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","270477","0.0-12.0","SS1692218838321","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","370626","0.0-13.0","SS1692218838321","null","","[""stimuli/images/unity_stims/fam8/animacy/animate_06_8fam_animacy_new.mp4""]","null","","trial","23","1","stimuli/images/unity_stims/fam8/animacy/animate_06_8fam_animacy_new.mp4","animacy","6","8","",""
"","html-keyboard-response","14","373125","0.0-14.0","SS1692218838321","2497.7999999523163","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","377768","0.0-15.0","SS1692218838321","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","466358","0.0-16.0","SS1692218838321","88587.89999985695","","[""stimuli/images/unity_stims/fam9/background/animate_01_9fam_background_new.mp4""]","39","","trial","23","2","stimuli/images/unity_stims/fam9/background/animate_01_9fam_background_new.mp4","background","1","9","",""
"","html-keyboard-response","17","466916","0.0-17.0","SS1692218838321","557.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","471569","0.0-18.0","SS1692218838321","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","548323","0.0-19.0","SS1692218838321","76752.20000004768","","[""stimuli/images/unity_stims/fam8/number/animate_05_8fam_number_new.mp4""]","39","","trial","23","3","stimuli/images/unity_stims/fam8/number/animate_05_8fam_number_new.mp4","number","5","8","",""
"","html-keyboard-response","20","552959","0.0-20.0","SS1692218838321","4635.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","557609","0.0-21.0","SS1692218838321","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","612380","0.0-22.0","SS1692218838321","54768.699999809265","","[""stimuli/images/unity_stims/fam9/pose/animate_03_9fam_pose_new.mp4""]","39","","trial","23","4","stimuli/images/unity_stims/fam9/pose/animate_03_9fam_pose_new.mp4","pose","3","9","",""
"","video-keyboard-response","23","635507","0.0-23.0","SS1692218838321","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","651094","0.0-24.0","SS1692218838321","15586.299999952316","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","687954","0.0-25.0","SS1692218838321","36858.200000047684","","","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
