"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","2112","0.0-0.0","SS1692200852084","","","","","","","","","","","","","",""
"","survey-text","1","10367","0.0-1.0","SS1692200852084","8252.200000047684","{""Age"":""247"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","21023","0.0-2.0","SS1692200852084","10655","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","24699","0.0-3.0","SS1692200852084","3675.5","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","125244","0.0-4.0","SS1692200852084","100544.20000004768","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","161069","0.0-5.0","SS1692200852084","35824","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","166759","0.0-6.0","SS1692200852084","5689.800000190735","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","180605","0.0-7.0","SS1692200852084","13845.399999856949","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","181142","0.0-8.0","SS1692200852084","537","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","284815","0.0-9.0","SS1692200852084","103672","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","286641","0.0-10.0","SS1692200852084","1825.7999999523163","","","","[{""page_index"":0,""viewing_time"":1825.7000000476837}]","","","","","","","","",""
"","video-keyboard-response","11","304913","0.0-11.0","SS1692200852084","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","309572","0.0-12.0","SS1692200852084","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","373703","0.0-13.0","SS1692200852084","64129.299999952316","","[""stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4""]","39","","trial","22","1","stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4","pose","2","8","",""
"","html-keyboard-response","14","374406","0.0-14.0","SS1692200852084","702.7000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","379055","0.0-15.0","SS1692200852084","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","466112","0.0-16.0","SS1692200852084","87054.60000014305","","[""stimuli/images/unity_stims/fam9/identity/animate_03_9fam_identity_new.mp4""]","39","","trial","22","2","stimuli/images/unity_stims/fam9/identity/animate_03_9fam_identity_new.mp4","identity","3","9","",""
"","html-keyboard-response","17","466707","0.0-17.0","SS1692200852084","594.8000001907349","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","471371","0.0-18.0","SS1692200852084","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","531848","0.0-19.0","SS1692200852084","60475.5","","[""stimuli/images/unity_stims/fam8/number/animate_05_8fam_number_new.mp4""]","39","","trial","22","3","stimuli/images/unity_stims/fam8/number/animate_05_8fam_number_new.mp4","number","5","8","",""
"","html-keyboard-response","20","536643","0.0-20.0","SS1692200852084","4794.400000095367","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","541295","0.0-21.0","SS1692200852084","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","603204","0.0-22.0","SS1692200852084","61907.799999952316","","[""stimuli/images/unity_stims/fam9/background/animate_06_9fam_background_new.mp4""]","39","","trial","22","4","stimuli/images/unity_stims/fam9/background/animate_06_9fam_background_new.mp4","background","6","9","",""
"","video-keyboard-response","23","626322","0.0-23.0","SS1692200852084","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","641715","0.0-24.0","SS1692200852084","15392.200000047684","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","648638","0.0-25.0","SS1692200852084","6922.300000190735","","","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
