"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","3019","0.0-0.0","SS1692807648863","","","","","","","","","","","","","",""
"","survey-text","1","7138","0.0-1.0","SS1692807648863","4116.599999904633","{""Age"":""296"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","12913","0.0-2.0","SS1692807648863","5773.900000095367","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","16291","0.0-3.0","SS1692807648863","3376.0999999046326","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","74321","0.0-4.0","SS1692807648863","58029.199999809265","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","105505","0.0-5.0","SS1692807648863","31182.800000190735","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","113921","0.0-6.0","SS1692807648863","8415.099999904633","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","125397","0.0-7.0","SS1692807648863","11476.199999809265","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","136785","0.0-8.0","SS1692807648863","11386.39999961853","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","179062","0.0-9.0","SS1692807648863","42276.800000190735","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","179624","0.0-10.0","SS1692807648863","561.5","","","","[{""page_index"":0,""viewing_time"":561.3000001907349}]","","","","","","","","",""
"","video-keyboard-response","11","197874","0.0-11.0","SS1692807648863","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","202542","0.0-12.0","SS1692807648863","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","284617","0.0-13.0","SS1692807648863","82072.80000019073","","[""stimuli/images/unity_stims/fam8/background/animate_05_8fam_background_new.mp4""]","39","","trial","32","1","stimuli/images/unity_stims/fam8/background/animate_05_8fam_background_new.mp4","background","5","8","",""
"","html-keyboard-response","14","285178","0.0-14.0","SS1692807648863","560.0999999046326","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","289838","0.0-15.0","SS1692807648863","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","375098","0.0-16.0","SS1692807648863","85257.7000002861","","[""stimuli/images/unity_stims/fam8/animacy/animate_04_8fam_animacy_new.mp4""]","39","","trial","32","2","stimuli/images/unity_stims/fam8/animacy/animate_04_8fam_animacy_new.mp4","animacy","4","8","",""
"","html-keyboard-response","17","376286","0.0-17.0","SS1692807648863","1187.2000002861023","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","380930","0.0-18.0","SS1692807648863","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","449618","0.0-19.0","SS1692807648863","68685.60000038147","","[""stimuli/images/unity_stims/fam9/identity/animate_02_9fam_identity_new.mp4""]","39","","trial","32","3","stimuli/images/unity_stims/fam9/identity/animate_02_9fam_identity_new.mp4","identity","2","9","",""
"","html-keyboard-response","20","454612","0.0-20.0","SS1692807648863","4993.400000095367","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","459264","0.0-21.0","SS1692807648863","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","517168","0.0-22.0","SS1692807648863","57901.199999809265","","[""stimuli/images/unity_stims/fam9/pose/animate_03_9fam_pose_new.mp4""]","39","","trial","32","4","stimuli/images/unity_stims/fam9/pose/animate_03_9fam_pose_new.mp4","pose","3","9","",""
"","video-keyboard-response","23","540272","0.0-23.0","SS1692807648863","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","558005","0.0-24.0","SS1692807648863","17731.400000095367","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","585690","0.0-25.0","SS1692807648863","27683.699999809265","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your child’s data to help us communicate our research with the general public. Your child’s data will never be used for commercial purposes. <br></h1>""}","0"
