"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","3292","0.0-0.0","SS1691593496048","","","","","","","","","","","","","",""
"","survey-text","1","247667","0.0-1.0","SS1691593496048","244352.00000000003","{""Age"":""303"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","264181","0.0-2.0","SS1691593496048","16511","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","267008","0.0-3.0","SS1691593496048","2824","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","385184","0.0-4.0","SS1691593496048","118257.99999999994","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","402340","0.0-5.0","SS1691593496048","17155","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","422944","0.0-6.0","SS1691593496048","20603","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","460773","0.0-7.0","SS1691593496048","37829","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","499822","0.0-8.0","SS1691593496048","39048","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","550847","0.0-9.0","SS1691593496048","51025","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","566412","0.0-10.0","SS1691593496048","15564.999999999884","","","","[{""page_index"":0,""viewing_time"":15563.999999999884}]","","","","","","","","",""
"","video-keyboard-response","11","584757","0.0-11.0","SS1691593496048","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","589492","0.0-12.0","SS1691593496048","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","675230","0.0-13.0","SS1691593496048","85733","","[""stimuli/images/unity_stims/fam9/background/animate_01_9fam_background_new.mp4""]","32","","trial","6","1","stimuli/images/unity_stims/fam9/background/animate_01_9fam_background_new.mp4","background","1","9","",""
"","html-keyboard-response","14","764425","0.0-14.0","SS1691593496048","89196.00000000012","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","769190","0.0-15.0","SS1691593496048","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","860746","0.0-16.0","SS1691593496048","91553","","[""stimuli/images/unity_stims/fam8/pose/animate_05_8fam_pose_new.mp4""]","32","","trial","6","2","stimuli/images/unity_stims/fam8/pose/animate_05_8fam_pose_new.mp4","pose","5","8","",""
"","html-keyboard-response","17","861734","0.0-17.0","SS1691593496048","987","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","866500","0.0-18.0","SS1691593496048","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","959180","0.0-19.0","SS1691593496048","92665","","[""stimuli/images/unity_stims/fam9/number/animate_03_9fam_number_new.mp4""]","32","","trial","6","3","stimuli/images/unity_stims/fam9/number/animate_03_9fam_number_new.mp4","number","3","9","",""
"","html-keyboard-response","20","959842","0.0-20.0","SS1691593496048","660.9999999998836","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","964588","0.0-21.0","SS1691593496048","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","1030503","0.0-22.0","SS1691593496048","65911","","[""stimuli/images/unity_stims/fam8/animacy/animate_02_8fam_animacy_new.mp4""]","32","","trial","6","4","stimuli/images/unity_stims/fam8/animacy/animate_02_8fam_animacy_new.mp4","animacy","2","8","",""
"","video-keyboard-response","23","1053760","0.0-23.0","SS1691593496048","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","1075244","0.0-24.0","SS1691593496048","21484","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","1120667","0.0-25.0","SS1691593496048","45421","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your childâ€™s data to help us communicate our research with the general public. Your childâ€™s data will never be used for commercial purposes. <br></h1>""}","0"
