"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1808","0.0-0.0","SS1692897481992","","","","","","","","","","","","","",""
"","survey-text","1","6678","0.0-1.0","SS1692897481992","4866.900000095367","{""Age"":""219"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","20842","0.0-2.0","SS1692897481992","14162.299999713898","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","24881","0.0-3.0","SS1692897481992","4037.7999997138977","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","103929","0.0-4.0","SS1692897481992","79046.40000009537","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","138353","0.0-5.0","SS1692897481992","34424","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","145960","0.0-6.0","SS1692897481992","7605.699999809265","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","155645","0.0-7.0","SS1692897481992","9684.700000286102","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","171047","0.0-8.0","SS1692897481992","15401.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","251670","0.0-9.0","SS1692897481992","80621.2000002861","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","252515","0.0-10.0","SS1692897481992","844.7000002861023","","","","[{""page_index"":0,""viewing_time"":844.5}]","","","","","","","","",""
"","video-keyboard-response","11","270750","0.0-11.0","SS1692897481992","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","275390","0.0-12.0","SS1692897481992","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","334384","0.0-13.0","SS1692897481992","58991.40000009537","","[""stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4""]","39","","trial","38","1","stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4","background","4","8","",""
"","html-keyboard-response","14","334926","0.0-14.0","SS1692897481992","540.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","339558","0.0-15.0","SS1692897481992","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","421485","0.0-16.0","SS1692897481992","81924.09999990463","","[""stimuli/images/unity_stims/fam9/number/animate_03_9fam_number_new.mp4""]","39","","trial","38","2","stimuli/images/unity_stims/fam9/number/animate_03_9fam_number_new.mp4","number","3","9","",""
"","html-keyboard-response","17","422138","0.0-17.0","SS1692897481992","651.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","426801","0.0-18.0","SS1692897481992","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","478764","0.0-19.0","SS1692897481992","51960.7999997139","","[""stimuli/images/unity_stims/fam8/identity/animate_02_8fam_identity_new.mp4""]","39","","trial","38","3","stimuli/images/unity_stims/fam8/identity/animate_02_8fam_identity_new.mp4","identity","2","8","",""
"","html-keyboard-response","20","479788","0.0-20.0","SS1692897481992","1024","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","484435","0.0-21.0","SS1692897481992","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","542536","0.0-22.0","SS1692897481992","58099.199999809265","","[""stimuli/images/unity_stims/fam9/animacy/animate_06_9fam_animacy_new.mp4""]","39","","trial","38","4","stimuli/images/unity_stims/fam9/animacy/animate_06_9fam_animacy_new.mp4","animacy","6","9","",""
"","video-keyboard-response","23","565650","0.0-23.0","SS1692897481992","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","584574","0.0-24.0","SS1692897481992","18922.800000190735","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","630671","0.0-25.0","SS1692897481992","46095.60000038147","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your child’s data to help us communicate our research with the general public. Your child’s data will never be used for commercial purposes. <br></h1>""}","0"
