"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1795","0.0-0.0","SS1692025814596","","","","","","","","","","","","","",""
"","survey-text","1","213586","0.0-1.0","SS1692025814596","211748","{""Age"":""244"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","230080","0.0-2.0","SS1692025814596","16489","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","233383","0.0-3.0","SS1692025814596","3298","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","327262","0.0-4.0","SS1692025814596","93877","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","347036","0.0-5.0","SS1692025814596","19773","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","355418","0.0-6.0","SS1692025814596","8381.000000000058","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","428320","0.0-7.0","SS1692025814596","72901","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","429734","0.0-8.0","SS1692025814596","1413.0000000000582","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","431691","0.0-9.0","SS1692025814596","1956","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","444674","0.0-10.0","SS1692025814596","12982","","","","[{""page_index"":0,""viewing_time"":12982}]","","","","","","","","",""
"","video-keyboard-response","11","463169","0.0-11.0","SS1692025814596","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","467915","0.0-12.0","SS1692025814596","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","567790","0.0-13.0","SS1692025814596","99865","","[""stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4""]","32","","trial","19","1","stimuli/images/unity_stims/fam8/background/animate_04_8fam_background_new.mp4","background","4","8","",""
"","html-keyboard-response","14","568546","0.0-14.0","SS1692025814596","754","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","573280","0.0-15.0","SS1692025814596","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","642651","0.0-16.0","SS1692025814596","69366","","[""stimuli/images/unity_stims/fam9/number/animate_01_9fam_number_new.mp4""]","32","","trial","19","2","stimuli/images/unity_stims/fam9/number/animate_01_9fam_number_new.mp4","number","1","9","",""
"","html-keyboard-response","17","643240","0.0-17.0","SS1692025814596","588","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","648011","0.0-18.0","SS1692025814596","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","733024","0.0-19.0","SS1692025814596","85006","","[""stimuli/images/unity_stims/fam8/pose/animate_05_8fam_pose_new.mp4""]","32","","trial","19","3","stimuli/images/unity_stims/fam8/pose/animate_05_8fam_pose_new.mp4","pose","5","8","",""
"","html-keyboard-response","20","733816","0.0-20.0","SS1692025814596","791","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","738581","0.0-21.0","SS1692025814596","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","805167","0.0-22.0","SS1692025814596","66580","","[""stimuli/images/unity_stims/fam9/animacy/animate_06_9fam_animacy_new.mp4""]","32","","trial","19","4","stimuli/images/unity_stims/fam9/animacy/animate_06_9fam_animacy_new.mp4","animacy","6","9","",""
"","video-keyboard-response","23","828449","0.0-23.0","SS1692025814596","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","843135","0.0-24.0","SS1692025814596","14685.999999999884","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","885739","0.0-25.0","SS1692025814596","42599","","","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your childâ€™s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
