"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","2427","0.0-0.0","SS1691946208609","","","","","","","","","","","","","",""
"","survey-text","1","8444","0.0-1.0","SS1691946208609","6014.599999904633","{""Age"":""268"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","13619","0.0-2.0","SS1691946208609","5174","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","15699","0.0-3.0","SS1691946208609","2079.0999999046326","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","75627","0.0-4.0","SS1691946208609","59927","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","111954","0.0-5.0","SS1691946208609","36326.5","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","119310","0.0-6.0","SS1691946208609","7356","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","130909","0.0-7.0","SS1691946208609","11598.900000095367","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","143943","0.0-8.0","SS1691946208609","13033.400000095367","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","226498","0.0-9.0","SS1691946208609","82554.09999990463","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","227475","0.0-10.0","SS1691946208609","976.3000001907349","","","","[{""page_index"":0,""viewing_time"":976.1000001430511}]","","","","","","","","",""
"","video-keyboard-response","11","245715","0.0-11.0","SS1691946208609","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","250372","0.0-12.0","SS1691946208609","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","310601","0.0-13.0","SS1691946208609","60226.700000047684","","[""stimuli/images/unity_stims/fam9/identity/animate_01_9fam_identity_new.mp4""]","39","","trial","17","1","stimuli/images/unity_stims/fam9/identity/animate_01_9fam_identity_new.mp4","identity","1","9","",""
"","html-keyboard-response","14","311406","0.0-14.0","SS1691946208609","804.2999999523163","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","316061","0.0-15.0","SS1691946208609","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","371072","0.0-16.0","SS1691946208609","55009.40000009537","","[""stimuli/images/unity_stims/fam9/background/animate_02_9fam_background_new.mp4""]","39","","trial","17","2","stimuli/images/unity_stims/fam9/background/animate_02_9fam_background_new.mp4","background","2","9","",""
"","html-keyboard-response","17","371793","0.0-17.0","SS1691946208609","721.2999999523163","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","376456","0.0-18.0","SS1691946208609","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","441439","0.0-19.0","SS1691946208609","64980.40000009537","","[""stimuli/images/unity_stims/fam8/animacy/animate_04_8fam_animacy_new.mp4""]","39","","trial","17","3","stimuli/images/unity_stims/fam8/animacy/animate_04_8fam_animacy_new.mp4","animacy","4","8","",""
"","html-keyboard-response","20","442071","0.0-20.0","SS1691946208609","631.6000001430511","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","446722","0.0-21.0","SS1691946208609","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","526519","0.0-22.0","SS1691946208609","79794.79999995232","","[""stimuli/images/unity_stims/fam8/pose/animate_03_8fam_pose_new.mp4""]","39","","trial","17","4","stimuli/images/unity_stims/fam8/pose/animate_03_8fam_pose_new.mp4","pose","3","8","",""
"","video-keyboard-response","23","549621","0.0-23.0","SS1691946208609","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","568581","0.0-24.0","SS1691946208609","18959.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","591853","0.0-25.0","SS1691946208609","23270.599999904633","","","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
