"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1808","0.0-0.0","SS1691866972247","","","","","","","","","","","","","",""
"","survey-text","1","7957","0.0-1.0","SS1691866972247","6146.299999952316","{""Age"":""225"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","31932","0.0-2.0","SS1691866972247","23974.400000095367","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","34498","0.0-3.0","SS1691866972247","2564.5","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","85273","0.0-4.0","SS1691866972247","50773.700000047684","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","151012","0.0-5.0","SS1691866972247","65737.39999985695","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","157865","0.0-6.0","SS1691866972247","6852.5","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","176237","0.0-7.0","SS1691866972247","18371.799999952316","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","215531","0.0-8.0","SS1691866972247","39292.59999990463","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","315874","0.0-9.0","SS1691866972247","100341.29999995232","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","316506","0.0-10.0","SS1691866972247","631.1000001430511","","","","[{""page_index"":0,""viewing_time"":630.9000000953674}]","","","","","","","","",""
"","video-keyboard-response","11","334766","0.0-11.0","SS1691866972247","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","339425","0.0-12.0","SS1691866972247","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","402617","0.0-13.0","SS1691866972247","63189.299999952316","","[""stimuli/images/unity_stims/fam9/background/animate_01_9fam_background_new.mp4""]","39","","trial","13","1","stimuli/images/unity_stims/fam9/background/animate_01_9fam_background_new.mp4","background","1","9","",""
"","html-keyboard-response","14","403049","0.0-14.0","SS1691866972247","431.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","407696","0.0-15.0","SS1691866972247","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","482579","0.0-16.0","SS1691866972247","74880.59999990463","","[""stimuli/images/unity_stims/fam8/animacy/animate_06_8fam_animacy_new.mp4""]","39","","trial","13","2","stimuli/images/unity_stims/fam8/animacy/animate_06_8fam_animacy_new.mp4","animacy","6","8","",""
"","html-keyboard-response","17","483062","0.0-17.0","SS1691866972247","482.09999990463257","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","487714","0.0-18.0","SS1691866972247","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","562233","0.0-19.0","SS1691866972247","74516.19999980927","","[""stimuli/images/unity_stims/fam9/number/animate_03_9fam_number_new.mp4""]","39","","trial","13","3","stimuli/images/unity_stims/fam9/number/animate_03_9fam_number_new.mp4","number","3","9","",""
"","html-keyboard-response","20","562655","0.0-20.0","SS1691866972247","421.09999990463257","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","567311","0.0-21.0","SS1691866972247","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","640538","0.0-22.0","SS1691866972247","73224.5","","[""stimuli/images/unity_stims/fam8/identity/animate_04_8fam_identity_new.mp4""]","39","","trial","13","4","stimuli/images/unity_stims/fam8/identity/animate_04_8fam_identity_new.mp4","identity","4","8","",""
"","video-keyboard-response","23","663661","0.0-23.0","SS1691866972247","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","693274","0.0-24.0","SS1691866972247","29612","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","721853","0.0-25.0","SS1691866972247","28577.900000095367","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
