"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","2372","0.0-0.0","SS1693067532841","","","","","","","","","","","","","",""
"","survey-text","1","4516","0.0-1.0","SS1693067532841","2138.9000000953674","{""Age"":""299"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","10923","0.0-2.0","SS1693067532841","6404.300000190735","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","13734","0.0-3.0","SS1693067532841","2810.7999997138977","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","137844","0.0-4.0","SS1693067532841","124108.09999990463","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","186439","0.0-5.0","SS1693067532841","48593.09999990463","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","198686","0.0-6.0","SS1693067532841","12246","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","214544","0.0-7.0","SS1693067532841","15858","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","215347","0.0-8.0","SS1693067532841","802","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","367970","0.0-9.0","SS1693067532841","152621.09999990463","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","368824","0.0-10.0","SS1693067532841","852.8000001907349","","","","[{""page_index"":0,""viewing_time"":852.5}]","","","","","","","","",""
"","video-keyboard-response","11","387122","0.0-11.0","SS1693067532841","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","391804","0.0-12.0","SS1693067532841","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","492080","0.0-13.0","SS1693067532841","null","","[""stimuli/images/unity_stims/fam8/background/animate_01_8fam_background_new.mp4""]","null","","trial","45","1","stimuli/images/unity_stims/fam8/background/animate_01_8fam_background_new.mp4","background","1","8","",""
"","html-keyboard-response","14","494981","0.0-14.0","SS1693067532841","2899.4000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","499650","0.0-15.0","SS1693067532841","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","604907","0.0-16.0","SS1693067532841","null","","[""stimuli/images/unity_stims/fam9/pose/animate_04_9fam_pose_new.mp4""]","null","","trial","45","2","stimuli/images/unity_stims/fam9/pose/animate_04_9fam_pose_new.mp4","pose","4","9","",""
"","html-keyboard-response","17","606252","0.0-17.0","SS1693067532841","1343.1999998092651","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","610924","0.0-18.0","SS1693067532841","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","709016","0.0-19.0","SS1693067532841","98089.19999980927","","[""stimuli/images/unity_stims/fam9/number/animate_02_9fam_number_new.mp4""]","39","","trial","45","3","stimuli/images/unity_stims/fam9/number/animate_02_9fam_number_new.mp4","number","2","9","",""
"","html-keyboard-response","20","714475","0.0-20.0","SS1693067532841","5457.900000095367","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","719149","0.0-21.0","SS1693067532841","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","805008","0.0-22.0","SS1693067532841","85856.59999990463","","[""stimuli/images/unity_stims/fam8/animacy/animate_03_8fam_animacy_new.mp4""]","39","","trial","45","4","stimuli/images/unity_stims/fam8/animacy/animate_03_8fam_animacy_new.mp4","animacy","3","8","",""
"","video-keyboard-response","23","828153","0.0-23.0","SS1693067532841","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","845167","0.0-24.0","SS1693067532841","17012.900000095367","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","869645","0.0-25.0","SS1693067532841","24474.900000095367","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
