"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","3401","0.0-0.0","SS1693949370864","","","","","","","","","","","","","",""
"","survey-text","1","193995","0.0-1.0","SS1693949370864","190557","{""Age"":""347"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","214560","0.0-2.0","SS1693949370864","20547","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","216723","0.0-3.0","SS1693949370864","2156.000000000029","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","331481","0.0-4.0","SS1693949370864","114754","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","347492","0.0-5.0","SS1693949370864","16009.000000000058","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","359858","0.0-6.0","SS1693949370864","12364","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","372663","0.0-7.0","SS1693949370864","12803","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","373064","0.0-8.0","SS1693949370864","399","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","455651","0.0-9.0","SS1693949370864","82585","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","456809","0.0-10.0","SS1693949370864","1150","","","","[{""page_index"":0,""viewing_time"":1149}]","","","","","","","","",""
"","video-keyboard-response","11","475572","0.0-11.0","SS1693949370864","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","480360","0.0-12.0","SS1693949370864","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","571029","0.0-13.0","SS1693949370864","90658","","[""stimuli/images/unity_stims/fam8/animacy/animate_04_8fam_animacy_new.mp4""]","32","","trial","57","1","stimuli/images/unity_stims/fam8/animacy/animate_04_8fam_animacy_new.mp4","animacy","4","8","",""
"","html-keyboard-response","14","571708","0.0-14.0","SS1693949370864","675.0000000001164","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","576561","0.0-15.0","SS1693949370864","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","648596","0.0-16.0","SS1693949370864","72026.00000000012","","[""stimuli/images/unity_stims/fam9/pose/animate_01_9fam_pose_new.mp4""]","32","","trial","57","2","stimuli/images/unity_stims/fam9/pose/animate_01_9fam_pose_new.mp4","pose","1","9","",""
"","html-keyboard-response","17","649306","0.0-17.0","SS1693949370864","707","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","654163","0.0-18.0","SS1693949370864","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","710207","0.0-19.0","SS1693949370864","56039.00000000012","","[""stimuli/images/unity_stims/fam8/background/animate_02_8fam_background_new.mp4""]","32","","trial","57","3","stimuli/images/unity_stims/fam8/background/animate_02_8fam_background_new.mp4","background","2","8","",""
"","html-keyboard-response","20","711292","0.0-20.0","SS1693949370864","1085","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","716190","0.0-21.0","SS1693949370864","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","783671","0.0-22.0","SS1693949370864","67473.00000000012","","[""stimuli/images/unity_stims/fam9/identity/animate_06_9fam_identity_new.mp4""]","32","","trial","57","4","stimuli/images/unity_stims/fam9/identity/animate_06_9fam_identity_new.mp4","identity","6","9","",""
"","video-keyboard-response","23","795941","0.0-23.0","SS1693949370864","12231","","[""stimuli/images/calibration_end.mp4""]","32","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","812227","0.0-24.0","SS1693949370864","16276","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","846429","0.0-25.0","SS1693949370864","34187","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share childâ€™s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
