"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1713","0.0-0.0","SS1692305308898","","","","","","","","","","","","","",""
"","survey-text","1","6480","0.0-1.0","SS1692305308898","4764.799999952316","{""Age"":""335"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","19729","0.0-2.0","SS1692305308898","13247.300000190735","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","21476","0.0-3.0","SS1692305308898","1747.2000000476837","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","98612","0.0-4.0","SS1692305308898","77134.39999985695","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","142948","0.0-5.0","SS1692305308898","44335.200000047684","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","156722","0.0-6.0","SS1692305308898","13773.900000095367","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","170699","0.0-7.0","SS1692305308898","13976.899999856949","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","172174","0.0-8.0","SS1692305308898","1473.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","271487","0.0-9.0","SS1692305308898","99312.79999995232","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","272817","0.0-10.0","SS1692305308898","1329.0999999046326","","","","[{""page_index"":0,""viewing_time"":1328.8999998569489}]","","","","","","","","",""
"","video-keyboard-response","11","291062","0.0-11.0","SS1692305308898","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","295729","0.0-12.0","SS1692305308898","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","400962","0.0-13.0","SS1692305308898","null","","[""stimuli/images/unity_stims/fam9/number/animate_02_9fam_number_new.mp4""]","null","","trial","25","1","stimuli/images/unity_stims/fam9/number/animate_02_9fam_number_new.mp4","number","2","9","",""
"","html-keyboard-response","14","402207","0.0-14.0","SS1692305308898","1244.8999998569489","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","406849","0.0-15.0","SS1692305308898","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","499131","0.0-16.0","SS1692305308898","92280.20000004768","","[""stimuli/images/unity_stims/fam9/animacy/animate_05_9fam_animacy_new.mp4""]","39","","trial","25","2","stimuli/images/unity_stims/fam9/animacy/animate_05_9fam_animacy_new.mp4","animacy","5","9","",""
"","html-keyboard-response","17","499715","0.0-17.0","SS1692305308898","583.7000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","504360","0.0-18.0","SS1692305308898","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","560853","0.0-19.0","SS1692305308898","56491.40000009537","","[""stimuli/images/unity_stims/fam8/background/animate_01_8fam_background_new.mp4""]","39","","trial","25","3","stimuli/images/unity_stims/fam8/background/animate_01_8fam_background_new.mp4","background","1","8","",""
"","html-keyboard-response","20","565908","0.0-20.0","SS1692305308898","5053.600000143051","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","570561","0.0-21.0","SS1692305308898","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","636228","0.0-22.0","SS1692305308898","65665.40000009537","","[""stimuli/images/unity_stims/fam8/identity/animate_04_8fam_identity_new.mp4""]","39","","trial","25","4","stimuli/images/unity_stims/fam8/identity/animate_04_8fam_identity_new.mp4","identity","4","8","",""
"","video-keyboard-response","23","659360","0.0-23.0","SS1692305308898","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","677786","0.0-24.0","SS1692305308898","18425.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","700544","0.0-25.0","SS1692305308898","22756.5","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
