"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1920","0.0-0.0","SS1691606761956","","","","","","","","","","","","","",""
"","survey-text","1","114969","0.0-1.0","SS1691606761956","113024","{""Age"":""244"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","133538","0.0-2.0","SS1691606761956","18564.000000000015","","stimuli/audio/music_intro.wav","32","","","","","","","","","",""
"","html-keyboard-response","3","136709","0.0-3.0","SS1691606761956","3170","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","4","232771","0.0-4.0","SS1691606761956","96058","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","5","252558","0.0-5.0","SS1691606761956","19784","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","6","266309","0.0-6.0","SS1691606761956","13750.99999999997","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","7","274810","0.0-7.0","SS1691606761956","8500","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","8","275857","0.0-8.0","SS1691606761956","1046","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","html-keyboard-response","9","348974","0.0-9.0","SS1691606761956","73113","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","32","","","","","","","","","",""
"","instructions","10","356411","0.0-10.0","SS1691606761956","7435","","","","[{""page_index"":0,""viewing_time"":7435}]","","","","","","","","",""
"","video-keyboard-response","11","374897","0.0-11.0","SS1691606761956","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","379624","0.0-12.0","SS1691606761956","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","440511","0.0-13.0","SS1691606761956","60877","","[""stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4""]","32","","trial","10","1","stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4","pose","2","8","",""
"","html-keyboard-response","14","441156","0.0-14.0","SS1691606761956","644.0000000000582","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","15","445941","0.0-15.0","SS1691606761956","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","534482","0.0-16.0","SS1691606761956","88526.99999999994","","[""stimuli/images/unity_stims/fam9/animacy/animate_03_9fam_animacy_new.mp4""]","32","","trial","10","2","stimuli/images/unity_stims/fam9/animacy/animate_03_9fam_animacy_new.mp4","animacy","3","9","",""
"","html-keyboard-response","17","535456","0.0-17.0","SS1691606761956","971","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","18","540279","0.0-18.0","SS1691606761956","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","639123","0.0-19.0","SS1691606761956","98816","","[""stimuli/images/unity_stims/fam8/identity/animate_06_8fam_identity_new.mp4""]","32","","trial","10","3","stimuli/images/unity_stims/fam8/identity/animate_06_8fam_identity_new.mp4","identity","6","8","",""
"","html-keyboard-response","20","639644","0.0-20.0","SS1691606761956","519.0000000001164","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","","","",""
"","video-keyboard-response","21","644430","0.0-21.0","SS1691606761956","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","727002","0.0-22.0","SS1691606761956","82561","","[""stimuli/images/unity_stims/fam9/background/animate_04_9fam_background_new.mp4""]","32","","trial","10","4","stimuli/images/unity_stims/fam9/background/animate_04_9fam_background_new.mp4","background","4","9","",""
"","video-keyboard-response","23","750289","0.0-23.0","SS1691606761956","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","767500","0.0-24.0","SS1691606761956","17210","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","","","",""
"","survey-multi-choice","25","805598","0.0-25.0","SS1691606761956","38094","","","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your childâ€™s data to help us communicate our research with the general public. Your childâ€™s data will never be used for commercial purposes. <br></h1>""}","0"
