"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","block_number","stimulus_displayed","violation_type","species","fam_duration","response","question_order"
"true","fullscreen","0","1738","0.0-0.0","SS1693073054040","","","","","","","","","","","","","",""
"","survey-text","1","9601","0.0-1.0","SS1693073054040","7860.89999961853","{""Age"":""267"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","14236","0.0-2.0","SS1693073054040","4634.10000038147","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","16596","0.0-3.0","SS1693073054040","2359","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","80418","0.0-4.0","SS1693073054040","63821.300000190735","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","108863","0.0-5.0","SS1693073054040","28444.599999904633","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","125437","0.0-6.0","SS1693073054040","16574.200000286102","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","134122","0.0-7.0","SS1693073054040","8684.5","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","134862","0.0-8.0","SS1693073054040","738.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","209527","0.0-9.0","SS1693073054040","74664.5","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","211492","0.0-10.0","SS1693073054040","1965.0999999046326","","","","[{""page_index"":0,""viewing_time"":1964.9000000953674}]","","","","","","","","",""
"","video-keyboard-response","11","229764","0.0-11.0","SS1693073054040","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","234431","0.0-12.0","SS1693073054040","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","334650","0.0-13.0","SS1693073054040","null","","[""stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4""]","null","","trial","46","1","stimuli/images/unity_stims/fam8/pose/animate_02_8fam_pose_new.mp4","pose","2","8","",""
"","html-keyboard-response","14","335972","0.0-14.0","SS1693073054040","1321.0999999046326","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","15","340626","0.0-15.0","SS1693073054040","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","445853","0.0-16.0","SS1693073054040","null","","[""stimuli/images/unity_stims/fam9/number/animate_05_9fam_number_new.mp4""]","null","","trial","46","2","stimuli/images/unity_stims/fam9/number/animate_05_9fam_number_new.mp4","number","5","9","",""
"","html-keyboard-response","17","447065","0.0-17.0","SS1693073054040","1211.0999999046326","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","451720","0.0-18.0","SS1693073054040","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","551804","0.0-19.0","SS1693073054040","100083.69999980927","","[""stimuli/images/unity_stims/fam8/background/animate_06_8fam_background_new.mp4""]","39","","trial","46","3","stimuli/images/unity_stims/fam8/background/animate_06_8fam_background_new.mp4","background","6","8","",""
"","html-keyboard-response","20","552710","0.0-20.0","SS1693073054040","905.4000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","21","557358","0.0-21.0","SS1693073054040","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","662663","0.0-22.0","SS1693073054040","null","","[""stimuli/images/unity_stims/fam9/animacy/animate_01_9fam_animacy_new.mp4""]","null","","trial","46","4","stimuli/images/unity_stims/fam9/animacy/animate_01_9fam_animacy_new.mp4","animacy","1","9","",""
"","video-keyboard-response","23","685796","0.0-23.0","SS1693073054040","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","24","706061","0.0-24.0","SS1693073054040","20264.400000095367","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300; background-color: white; padding-right: 63.61px; padding-left: 63.61px; padding-bottom: 306.84px; padding-top: 306.84px; ""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","","","",""
"","survey-multi-choice","25","753669","0.0-25.0","SS1693073054040","47607","","","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
